,label,message
364,0,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
365,0,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always"
366,0,Well i know Z will take care of me. So no worries.
367,1,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q="
368,1,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
369,0,Wat uniform? In where get?
370,0,"Cool, text me when you are ready"
371,0,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ..."
372,0,I will spoil you in bed as well :)
373,0,I am going for bath will message you next  &lt;#&gt;  min..
374,0,I cannot keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay
375,1,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994"
376,0,Can you say what happen
377,0,You could have seen me..i did't recognise you Face.:)
378,0,Well there is not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going
379,0,Keep my payasam there if rinu brings
380,0,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa do not mistake me..
381,0,"I guess that is why you re worried. You must know that there is a way the body repairs itself. And i am quite sure you should not worry. We will take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you have said is a reason to worry but i.ll keep on followin you up."
382,0,"Yeah sure, give me a couple minutes to track down my wallet"
383,0,Hey leave it. not a big deal:-) take care.
384,0,Hey i will be late ah... Meet you at 945+
385,1,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX"
386,0,It took Mr owl 3 licks
387,0,Customer place i will call you.
388,0,Mm that time you do not like fun
389,1,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt
390,0,Yup having my lunch buffet now.. YOU eat already?
391,0,Huh so late... Fr dinner?
392,0,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
393,0,Morning only i can ok.
394,0,Yes i think so. I am in office but my lap is in room i think that is on for the last few days. I did not shut that down
395,0,Pick you up bout 7.30ish? What time are  and that going?
396,0,From here after The performance award is calculated every two month.not for current one month period..
397,0,Was actually sleeping and still might when you call back. So a text is gr8. You rock sis. Will send you a text wen i wake.
398,0,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i have ever met. Why would i think a picture of your room would hurt you, make you feel violated."
399,0,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
400,0,Hmmm...k...but i want to change the field quickly da:-)i want to get system administrator or network administrator..
401,1,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3x£150pw to e£nd txt stop"
402,0,Dear how is chechi. Did you talk to her
403,0,The hair cream has not been shipped.
404,0,None of that is happening til you get here though
405,0,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour"
406,0,"Haha get used to driving to usf man, I know a lot of stoners"
407,0,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as cannot stay late tomorrow. Same time + place as always?
408,0,Hello! Good week? Fancy a drink or something later?
409,0,Headin towards busetop
410,0,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing YOU a lot that is y everything is missing sent via fullonsms.com
411,0,Come by our room at some point so we can iron out the plan for this weekend
412,0,Cos i want it to be your thing
413,0,"Okies... I will go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... "
414,0,Bring home some Wendy =D
415,1,100 dating service cal;l 09064012103 box334sk38ch
416,0,Whatsup there. Do Not you want to sleep
417,0,Alright i have a new goal now
418,1,FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
419,0,"Alright, I will head out in a few minutes, text me where to meet you"
420,1,Send a logo 2 you are lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p
421,0,Yes:)from last week itself i am taking live call.
422,1,Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p
423,0,Siva is in hostel aha:-.
424,1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
425,0,Send this to you are friends and receive something about you are voice..... How is my speaking expression? 1.childish 2.naughty 3.Sentiment 4.rowdy 5.ful of attitude 6.romantic 7.shy 8.Attractive 9.funny  &lt;#&gt; .irritating  &lt;#&gt; .lovable. reply me..
426,0,Ok. She will be ok. I guess
427,0,aathi..where are you dear..
428,0,Any pain on urination any thing else?
429,0,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
430,0,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..that is my prob
431,0,At home watching tv lor.
432,0,Does she usually take fifteen fucking minutes to respond to a yes or no question
433,1,Congrats! Nokia 3650 video camera phone is your Call 09066382422 Calls cost 150ppm Ave call 3mins vary from mobiles 16+ Close 300603 post BCM4284 Ldn WC1N3XX
434,0,Booked ticket for pongal?
435,0,You available now? I am like right around hillsborough &amp;  &lt;#&gt; th
436,0,The message sent is askin for  &lt;#&gt; dollars. Shoul i pay  &lt;#&gt;  or  &lt;#&gt; ?
437,0,"Ask g or iouri, I have told the story like ten times already"
438,0,How long does applebees fucking take
439,0,"Hi hope you get this txt~journey has not been gd,now about 50 mins late I think."
440,0,But i have to. I like to have love and arrange.
441,0,Yes..he is really great..bhaji told kallis best cricketer after sachin in world:).very tough to get out.
442,0,You were supposed to wake ME up &gt;:(
443,0,Oic... I saw him too but i tot he din c me... I found a group liao...
444,0,"Sorry, I will call later"
445,0,"HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOW DO YOU GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"
446,0,"Sorry, my battery died, I can come by but I am only getting a gram for now, where is your place?"
447,0,"Well done, blimey, exercise, yeah, i kind of remember wot that is, hmm. "
448,0,I will not get concentration dear you know you are my mind and everything :-)
449,0,LOL ... Have you made plans for new years?
450,0,10 min later k...
451,0,hanks lotsly!
452,0,Thanks for this hope you had a good day today
453,0,K:)k:)what are detail you want to transfer?acc no enough?
454,0,Ok i will tell her to stay out. Yeah its been tough but we are optimistic things will improve this month.
455,1,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
456,0,Si si. I think ill go make those oreo truffles.
457,0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE YOU A LOT. I KNOW YOU DONT LIKE ME LIKE THAT SO DONT WORRY."
458,0,I hope you that is the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
459,0,"1.20 that call cost. Which i guess is not bad. Miss ya, need ya, want ya, love ya"
460,0,Going thru a very different feeling.wavering decisions and coping up with the same is the same individual.time will heal everything i believe.
461,0,Where did you go? My phone is going to die you have to stay in here
462,0,Great. Never been better. Each day gives even more reasons to thank God
463,1,"UpgrdCentre Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9153. Offer ends 26th July. T&C's apply. Opt-out available"
464,0,"Sorry, I will call later ok bye"
465,0,Ok i am on the way to railway
466,0,great princess! I love giving and receiving oral. Doggy style is my fave position. How about you? I enjoy making love  &lt;#&gt;  times per night :)
467,0,They do not put that stuff on the roads to keep it from getting slippery over there?
468,0,When are you going to ride your bike?
469,0,"Yup, no need. I will jus wait 4 e rain 2 stop."
470,0,There are many company. Tell me the language.
471,1,okmail: Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
472,0,"How long has it been since you screamed, princess?"
473,0,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
474,1,Want 2 get laid tonight? Want real Dogging locations sent direct 2 you are Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.message@150p
475,0,Nice line said by a broken heart- Plz do not cum 1 more times infront of me... Other wise once again I ll trust YOU... Good 9t:)
476,0,Ok I am going to head up to usf in like fifteen minutes
477,0,Love you aathi..love you lot..
478,0,Tension ah?what machi?any problem?
479,0,"K, can I pick up another 8th when you are done?"
480,0,When're you guys getting back? G said you were thinking about not staying for mcr
481,0,"Almost there, see you in a sec"
482,0,"Yo carlos, a few friends are already asking me about you, you working at all this weekend?"
483,0,Watching tv lor...
484,0,Thank you baby! I cannot wait to taste the real thing...
485,0,You should change your fb to jaykwon thuglyfe falconerf
486,0,If we win its really no 1 side for long time.
487,1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
488,0,Dear reached railway. What happen to you
489,0,"Depends on quality. If you want the type i sent boye, faded glory, then about 6. If you want ralphs maybe 2"
490,0,I think i have fixed it can you send a test message?
